 ,221057_099,221057_123,221057_131,221057_133,221057_135,221057_137,221057_150,221057_160,221057_167,221481_257,221481_258,221701_039,221701_041,221701_047,221701_060,221701_061,221702_003,221733_181,230066_079,230066_083,230066_084,230066_087,230066_121,230066_124,231685_259,233285_119,233380_037,233666_171,233668_056,233668_059,233668_061,233668_062,233668_063,233668_065,233668_072,233668_073,233668_099,233668_101,233795_008,233795_009,233795_011,233795_012,233795_013,233795_087,233795_090,233795_097,233795_098,233795_100,233795_102,221090_098,221091_154,221417_018,221417_019,221417_043,221418_139,221478_326,221479_163,221479_166,221480_100,221481_254,231685_243,231685_255,231685_273,231685_274,231685_286,233379_029,233379_031,233379_036,233379_040,233379_109,233379_130,233380_093,233666_139,233666_190,233666_204,221090_092,221090_093,221090_094,221090_099,221091_125,221091_158,221417_017,221418_132,221418_137,221418_138,221477_058,221477_059,221479_236,231687_014,233379_123,233666_201,233667_154,233667_217,233667_242,233667_256,233667_257,233667_267,233667_269,233667_289,221065_081,221065_082,221091_171,231687_027,231687_028,233667_270,221365_065,231687_023,233666_161,233666_182,233666_183,233666_193,233666_196,233666_197,233666_202,233666_203,233667_132,233667_165,233667_259,233667_264,233667_272,233667_279,221065_083,221065_084,233667_261
="ENTm2",="0",="0",="0",="0",="2949.9981",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="49.0019",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6724.846",="0",="106.1268",="0",="0",="0",="0",="906.165",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="130.9902",="0",="0",="0",="0",="0",="0",="0",="429.2777",="0",="0",="0",="0",="0",="0",="20.5778",="524.4491",="0",="0",="0",="0",="0",="0",="0",="0",="0",="71.1338",="0",="0",="213.9313",="0",="0",="117.0614",="0",="0",="0",="28.1444",="0",="0",="0",="0",="0",="0",="0",="274.0029",="0",="0",="0",="0",="0",="0",="0",="275.1384",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm3",="0",="0",="0",="0",="1532.5857",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="328.6646",="0",="136.4987",="0",="299.9979",="0",="0",="0",="0",="0",="0",="0",="3288.1915",="0",="528.4919",="146.6159",="0",="1045.1387",="0",="576.2079",="0",="0",="0",="0",="585.8419",="0",="0",="0",="0",="0",="253.8146",="0",="0",="0",="0",="0",="0",="0",="187.1632",="0",="0",="0",="0",="0",="0",="293.7336",="228.233",="0",="0",="0",="0",="0",="0",="0",="85.8441",="0",="258.8785",="0",="0",="69.5596",="82.2117",="0",="55.913",="0",="0",="0",="456.6093",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="207.5124",="421.6655",="0",="144.0095",="0",="1771.7237",="0",="0",="0",="19.9881",="0",="0",="0",="0",="0",="0",="0",="0",="0",="72.25",="0",="0",="417.5564",="0",="0",="0"
="ENTm5",="0",="0",="0",="0",="406.8976",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="29.2258",="0",="443.4826",="0",="122.4137",="0",="0",="0",="0",="0",="0",="0",="4065.0263",="0",="167.417",="250.3985",="0",="129.9546",="0",="1134.2299",="0",="0",="0",="0",="408.3697",="4.7377",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="259.0176",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="166.058",="0",="263.7845",="0",="0",="0",="1501.8218",="0",="0",="0",="0",="0",="365.8797",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="24.1254",="1861.4798",="0",="0",="338.9196",="2443.6305",="158.2952",="0",="0",="284.6507",="0",="0",="0",="0",="0",="0",="0",="381.1044",="0",="589.0006",="0",="251.7307",="1155.6767",="0",="0",="0"
="RSPagl1",="0",="0",="0",="0",="259.9656",="0",="0",="40.301",="2001.5822",="134.6625",="54.7678",="0",="0",="0",="173.081",="0",="0",="0",="25.5226",="0",="0",="2281.8162",="0",="0",="0",="0",="189.7811",="0",="269.4113",="0",="0",="0",="0",="0",="0",="0",="0",="2321.9035",="0",="0",="950.441",="0",="0",="0",="0",="0",="0",="0",="0",="11123.3833",="4544.0553",="0",="0",="0",="8.7399",="0",="1794.5062",="0",="4128.0818",="0",="644.2495",="866.7114",="11575.4248",="228.7464",="2487.5121",="367.8022",="0",="3801.1265000000003",="8165.0279",="1439.5212",="0",="0",="1000.2003",="0",="0",="0",="0",="10754.3027",="0",="17572.0273",="0",="0",="4756.6954000000005",="3513.4703",="3229.0597",="1339.4949",="4115.5007",="13413.5245",="3113.5838",="152.4134",="4032.8587",="249.4945",="4468.4465",="653.1079",="581.8253",="0",="0",="0",="5464.1211",="1930.1638",="0",="0",="0",="0",="184.2121",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="195.5502",="0",="0",="0",="0",="0",="0"
="RSPd2/3",="0",="0",="0",="0",="306.7914",="0",="0",="870.7649",="329.1936",="2109.2515",="0",="0",="400.7242",="0",="0",="0",="0",="0",="0",="0",="0",="71.2603",="0",="0",="0",="0",="0",="0",="0",="0",="0",="340.0332",="0",="0",="0",="0",="0",="431.8625",="0",="1951.5665",="0",="0",="0",="0",="0",="0",="0",="0",="0",="622.7938",="11989.4578",="0",="0",="0",="4088.4503999999997",="0",="1115.1972",="0",="2719.1685",="0",="914.7672",="1187.6856",="3573.5568",="0",="655.6149",="234.344",="0",="1594.8485",="749.4955",="0",="0",="0",="1000.7525",="0",="0",="0",="0",="842.3914",="0",="7661.8858",="0",="7.0809",="2941.7286",="338.5849",="3895.5072",="1525.7752",="3604.0058",="1884.9732",="1418.9313000000002",="0",="460.6376",="0",="679.2393",="0",="0",="0",="0",="0",="355.8141",="583.8526",="1075.2335",="3838.3283",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv1",="0",="0",="0",="0",="43.9976",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="294.6913",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="407.6065",="0",="0",="0",="0",="0",="0",="0",="0",="0",="745.9231",="3408.7825",="0",="0",="0",="152.52710000000002",="0",="0",="0",="6369.8409",="0",="0",="42.7927",="405.7086",="0",="0",="0",="0",="205.5579",="0",="1266.8035",="292.9318",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="194.7519",="0",="0",="0",="0",="719.123",="3401.4973",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1331.2019",="10.3447",="0",="0",="325.9914",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv2/3",="0",="0",="0",="0",="933.5529",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="723.8219",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1693.6239",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1596.0556",="1433.7769",="0",="0",="0",="326.34720000000004",="0",="0",="0",="15.8406",="0",="0",="9.6642",="0",="0",="0",="0",="0",="89.8632",="0",="568.4841",="131.8227",="0",="14.97",="0",="0",="0",="0",="0",="0",="16.1211",="0",="0",="289.5912",="0",="43.8709",="0",="0",="78.0668",="936.0527",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="102.2795",="1548.567",="270.4068",="0",="51.0385",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv5",="0",="0",="0",="0",="141.5955",="0",="0",="73.3507",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1074.6518",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="179.6712",="0",="0",="0",="0",="0",="0",="0",="0",="0",="398.4413",="416.543",="0",="0",="0",="1230.2946000000002",="0",="0",="0",="215.6929",="0",="0",="0",="0",="0",="0",="0",="0",="1056.0712",="133.8497",="2487.7769000000003",="396.5868",="0",="310.0295",="0",="0",="0",="113.9739",="0",="0",="203.2952",="0",="0",="469.719",="0",="0",="0",="0",="0",="519.1104",="759.3387",="0",="0",="0",="0",="0",="0",="0",="0",="0",="304.6008",="1142.0111",="1493.388",="0",="293.3789",="95.6141",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa5",="0",="0",="0",="0",="758.8947",="0",="499.5276",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="222.6285",="0",="0",="0",="0",="0",="178.8102",="397.9068",="82.692",="0",="0",="0",="0",="0",="0",="9041.0686",="0",="863.2359",="229.6475",="691.0712",="0",="502.4924",="0",="454.7405",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="370.5325",="0",="0",="1520.6984",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1005.2105",="0",="0",="0",="0",="477.1379",="0",="2460.9898",="368.8648",="211.6741",="85.9082",="0",="0",="138.5025",="0",="0",="439.5161",="0",="0",="0",="0",="0",="0",="551.7873",="324.0225",="0",="832.8207",="0",="0",="0",="0",="0",="451.0469",="575.2946",="0",="0",="158.4982",="330.0954",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal1",="0",="0",="0",="0",="0",="0",="742.5082",="0",="0",="0",="0",="0",="0",="0",="0",="4973.6878",="0",="1826.3899",="0",="0",="0",="0",="555.994",="0",="176.5093",="280.7635",="696.4887",="0",="0",="0",="135.8534",="0",="0",="0",="0",="0",="0",="0",="0",="381.2616",="0",="368.8919",="0",="134.0619",="435.9834",="0",="0",="0",="71.5947",="0",="2205.2524",="0",="0",="54.237",="0",="0",="0",="0",="72.8663",="0",="73.664",="151.0806",="0",="0",="0",="0",="0",="100.3744",="0",="0",="0",="0",="0",="0",="496.0498",="390.1927",="0",="250.1255",="1896.5774000000001",="0",="0",="192.5143",="0",="1042.8175",="0",="4.4009",="0",="0",="2742.9921",="0",="1228.4456",="0",="0",="0",="0",="0",="0",="0",="0",="0",="359.8404",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal2/3",="0",="0",="0",="0",="0",="0",="428.5717",="0",="0",="0",="0",="0",="0",="0",="0",="6521.5601",="0",="2317.7554",="0",="0",="0",="0",="633.6446",="0",="2425.2674",="578.3688",="501.9251",="0",="0",="0",="342.5833",="0",="215.1193",="0",="0",="0",="0",="0",="0",="1371.8003",="0",="210.4005",="0",="6077.8948",="6244.1882",="317.4103",="0",="304.714",="855.8265",="0",="103.5607",="118.5193",="0",="0",="0",="0",="0",="3.9804",="0",="0",="209.8343",="266.7272",="0",="0",="0",="0",="0",="260.9162",="0",="0",="0",="0",="0",="0",="791.9245",="1373.4729",="0",="490.1767",="111.3288",="0",="0",="845.2802",="0",="1177.9212",="0",="9.8809",="0",="0",="1862.7141",="0",="625.4493",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1806.4882000000002",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal4",="0",="0",="0",="0",="0",="0",="2761.4672",="0",="0",="0",="0",="0",="0",="0",="0",="1911.044",="0",="627.0245",="0",="0",="0",="0",="487.501",="0",="1120.8194",="345.4386",="281.6897",="0",="0",="0",="80.5528",="0",="103.4654",="0",="0",="0",="0",="0",="0",="1428.3843",="0",="73.609",="0",="717.1153",="1298.0138",="147.7373",="0",="291.4566",="0",="0",="0",="0",="0",="0",="0",="50.3429",="0",="9.0083",="247.3434",="0",="53.6173",="359.7612",="0",="0",="0",="70.8551",="0",="203.1113",="0",="0",="221.1625",="83.1496",="0",="0",="361.385",="434.6402",="0",="447.4253",="250.7303",="0",="0",="0",="0",="25.8592",="0",="149.2194",="0",="0",="563.6598",="0",="121.5333",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1018.1778",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal5",="0",="0",="0",="0",="0",="0",="1444.0965",="0",="0",="0",="0",="0",="0",="0",="0",="2229.6198",="0",="2063.7076",="0",="0",="0",="0",="2406.0329",="0",="2506.9901",="774.4839",="1192.4931",="0",="0",="0",="197.4261",="0",="623.0893",="0",="0",="0",="0",="0",="0",="2423.3196",="0",="77.6615",="0",="2403.5876",="1261.1353",="67.1067",="0",="981.6626",="0",="0",="0",="0",="0",="0",="113.5255",="700.0858",="0",="0",="612.1885",="0",="91.7033",="478.0782",="0",="0",="0",="719.3948",="0",="0",="0",="0",="0",="0",="0",="0",="330.7421",="1609.8834",="0",="943.5683",="710.1243",="0",="0",="0",="0",="668.1722",="0",="615.0179",="841.2972",="0",="1030.285",="0",="65.247",="74.0617",="0",="0",="0",="0",="0",="0",="0",="0",="661.341",="0",="62.8019",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal6a",="0",="0",="0",="0",="0",="0",="271.6636",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="29.4481",="0",="0",="0",="0",="299.1504",="0",="0",="0",="864.1962",="0",="0",="0",="362.7009",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="200.9425",="224.6131",="0",="563.818",="0",="0",="0",="0",="0",="98.6921",="0",="0",="0",="0",="0",="0",="0",="406.5323",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="115.2571",="0",="1278.3676",="967.2253000000001",="606.1164",="810.7434",="0",="0",="0",="0",="383.7207",="503.7762",="306.5312",="0",="0",="0",="335.0117",="159.425",="0",="0",="0",="0",="0",="0",="0",="0",="178.5678",="0",="244.9903",="330.6567",="0",="102.0357",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal6b",="0",="0",="0",="0",="0",="0",="42.4223",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="384.9371",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="358.4436",="0",="123.3328",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="200.6549",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="442.1253",="78.6933",="0",="0",="0",="0",="0",="0",="0",="0",="267.9247",="0",="0",="0",="61.6829",="287.6073",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl4",="0",="0",="0",="0",="0",="0",="525.135",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1571.9904",="0",="0",="0",="0",="0",="0",="679.4137",="393.3199",="207.4566",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="380.0851",="0",="56.1782",="195.2692",="0",="0",="0",="8.6824",="98.3896",="147.8164",="169.9985",="0",="0",="0",="613.817",="0",="0",="1305.2735",="0",="0",="48.8788",="0",="0",="0",="0",="0",="0",="0",="0",="66.7308",="0",="0",="0",="123.2942",="166.5219",="24.3938",="505.02279999999996",="2064.2318999999998",="0",="0",="0",="0",="0",="0",="1990.5463",="29.959",="0",="1164.6137",="370.9489",="125.8129",="0",="0",="0",="0",="0",="0",="0",="0",="0",="473.4862",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl5",="0",="0",="0",="0",="0",="0",="203.0725",="0",="0",="0",="0",="0",="0",="0",="0",="68.1816",="0",="1576.13",="0",="0",="0",="0",="528.9253",="0",="876.2957",="424.1033",="513.2828",="0",="0",="0",="136.6366",="0",="0",="0",="0",="0",="0",="0",="95.6266",="369.0041",="0",="427.973",="0",="181.9239",="84.4771",="2.4329",="0",="222.8204",="881.5569",="54.8166",="257.2278",="259.8851",="0",="0",="0",="0",="0",="0",="1448.9537",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="342.51",="2056.0168",="967.0198",="872.2240999999999",="1186.209",="0",="0",="0",="0",="307.6469",="894.1929",="1036.3466",="1662.2367",="0",="1598.739",="120.3718",="623.1422",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1515.3304",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl6b",="0",="0",="0",="0",="0",="0",="85.7728",="0",="0",="0",="0",="0",="0",="0",="0",="141.112",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.3972",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="58.2283",="402.0614",="142.6448",="143.4062",="0",="0",="0",="0",="98.7825",="0",="158.2176",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="8.6962",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa4",="0",="0",="0",="0",="0",="0",="118.5625",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="427.608",="0",="0",="0",="0",="0",="0",="0",="0",="586.561",="0",="0",="0",="0",="0",="0",="0",="79.8617",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1381.7549",="0",="0",="1648.451",="0",="0",="0",="0",="260.3855",="0",="0",="0",="0",="736.3134",="0",="0",="0",="0",="434.9292",="0",="2042.2216",="214.1806",="0",="0",="0",="0",="264.9584",="0",="0",="127.3604",="0",="0",="0",="0",="0",="152.6157",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPd1",="0",="0",="0",="0",="0",="0",="0",="157.2995",="331.1641",="232.0153",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="133.0617",="0",="0",="0",="0",="0",="404.3948",="0",="2322.5262",="0",="0",="0",="0",="0",="0",="0",="0",="0",="571.4991",="19034.4041",="0",="0",="0",="1052.3504",="0",="2342.5556",="0",="9945.1478",="0",="663.4606",="945.7485",="9276.1134",="634.1272",="550.1716",="983.2691",="0",="1892.4681",="2361.6279",="0",="49.3923",="0",="306.4696",="0",="0",="0",="0",="4601.4165",="0",="9006.8272",="0",="0",="1391.161",="1422.9",="2916.9024",="1447.6421",="7271.6435",="5539.4812999999995",="5649.4368",="0",="1335.0653",="0",="1246.8825",="163.1768",="0",="0",="0",="0",="688.8003",="4588.2449",="0",="2497.0782",="0",="50.9681",="88.167",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISa2/3",="0",="0",="0",="0",="0",="0",="0",="43.0699",="0",="0",="0",="6394.1066",="0",="0",="2961.3952",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="232.0579",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="323.2569",="356.5882",="0",="0",="0",="261.863",="0",="1241.3644",="54.5765",="275.5706",="0",="0",="2750.856",="0",="0",="0",="0",="0",="0",="0",="0",="65.2024",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPagl6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.4356",="0",="0",="0",="0",="0",="0",="0",="62.988",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="33.684",="0",="0",="0",="0",="53.704",="0",="11.8706",="0",="183.1142",="0",="0",="99.7492",="0",="0",="0",="0",="0",="270.2926",="45.2048",="42.0519",="0",="0",="0",="0",="0",="0",="43.5326",="0",="0",="284.3977",="0",="0",="402.1815",="0",="0",="11.0278",="0",="79.7568",="39.1253",="128.4808",="0",="12.5708",="0",="0",="0",="66.8511",="0",="0",="0",="0",="0",="126.8371",="0",="28.1337",="16.1301",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPd6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="167.5735",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="46.4057",="0",="0",="0",="0",="0",="0",="0",="0",="91.6565",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="43.0476",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="42.501",="0",="0",="0",="0",="0",="0",="283.8266",="0",="0",="7.8363",="0",="0",="0",="3.9826",="0",="0",="0",="0",="0",="182.8324",="0",="0",="86.6295",="0",="0",="12.7594",="255.3293",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="43.9077",="0",="63.7124",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="16.3298",="0",="0",="0",="0",="0",="0",="0",="0",="171.7965",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3.9749",="0",="0",="0",="0",="0",="0",="0",="0",="61.6217",="0",="0",="0",="0",="0",="0",="0",="0",="0",="716.6954",="770.6089999999999",="0",="0",="0",="1080.7554",="0",="0",="0",="396.7637",="0",="0",="0",="0",="0",="0",="0",="0",="294.5434",="673.7562",="625.4096999999999",="0",="0",="2407.0813",="13.2244",="0",="0",="3416.2291",="0",="0",="1825.6649",="0",="0",="2819.2039999999997",="0",="162.3574",="0",="0",="0",="919.2353",="2475.5429999999997",="237.5634",="121.6507",="511.3951",="0",="146.6344",="0",="0",="769.42",="102.7659",="182.8229",="0",="7507.6024",="0",="192.3737",="623.7831",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="18.689",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="10.0642",="0",="0",="0",="0",="0",="0",="0",="0",="0",="170.8775",="39.3207",="0",="0",="0",="49.8593",="0",="0",="0",="55.4234",="0",="0",="0",="0",="0",="0",="0",="0",="0",="78.6548",="202.6906",="0",="82.1791",="9.841",="0",="0",="0",="119.7355",="0",="0",="0",="0",="0",="179.3296",="0",="0",="0",="0",="0",="41.3018",="215.6393",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="8.2315",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="APr",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="11.9487",="0",="0",="0",="0",="0",="0",="0",="969.8313",="574.1565",="152.35",="0",="0",="0",="0",="0",="0",="159.7574",="494.1726",="0",="58.9877",="628.6928",="67.1988",="0",="0",="0",="0",="0",="0",="75.5418",="125.4537",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6667.829",="0",="0",="0",="3325.5643",="0",="0",="0",="1737.0285",="0",="0",="0",="1649.8626",="426.4249",="0",="0",="0",="0",="0",="0",="0",="0",="729.1306",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6828.861",="56.5037",="1382.4484",="0",="0",="0",="262.6327",="0",="243.6436",="3800.7354",="0",="6652.8811",="0",="2559.2222",="315.5628",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="558.454",="0",="0",="49.559",="0",="0",="0"
="dhc",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1519.1751",="64.6224",="0",="0",="0",="0",="0",="0",="0",="0",="1730.8614",="0",="0",="0",="0",="0",="0",="0",="7302.3231000000005",="0",="3115.9758",="450.1852",="185.4995",="2074.0339",="415.4419",="335.2398",="0",="0",="0",="0",="0",="3446.7911999999997",="0",="0",="0",="0",="0",="0",="0",="0",="232.8574",="270.263",="809.72",="819.7525",="0",="0",="0",="0",="0",="827.5728",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="444.0609",="0",="497.0144",="229.8672",="0",="0",="0",="0",="0",="0",="0",="2038.2619",="0",="0",="0",="0",="0",="349.3356",="0",="0",="162.2156",="0",="0",="1111.5035",="154.9006",="151.8986",="199.1793",="0",="0",="0",="497.8591",="384.5067",="0",="1607.0562",="315.5765",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="513.9577",="235.163",="0",="0",="0",="0",="61.9275"
="fp",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3212.9407",="926.278",="0",="0",="331.1803",="0",="0",="0",="313.4944",="415.3003",="1869.5818",="0",="0",="0",="0",="871.687",="327.7244",="876.5809",="200.4559",="215.1283",="4964.6561",="755.5278",="93.8562",="1419.6789",="288.999",="111.0865",="215.6273",="654.8836",="130.6171",="1204.7467",="0",="2763.2587",="0",="0",="0",="0",="0",="301.1321",="0",="1349.1567",="5483.2603",="4655.017599999999",="4846.5875",="3785.6677",="663.0019",="4837.5849",="1182.1948",="386.2506",="3283.5515000000005",="3349.0942",="1241.3787",="493.0675",="2571.4750000000004",="2050.4962",="457.8513",="0",="0",="1372.0408",="731.6147",="150.2868",="2881.3947",="712.4204000000001",="0",="6441.8161",="4458.2078",="0",="1867.7964",="5031.2544",="2317.9074",="1485.412",="27.3849",="4360.3381",="2551.805",="0",="2750.9119",="2997.4082",="3298.8851",="5264.919",="3611.3913999999995",="936.9133",="5079.7600999999995",="1440.6836",="106.9541",="605.7117",="2514.1843000000003",="4205.9764",="1478.1621",="2398.7275",="3827.0946",="494.786",="3764.4498000000003",="3592.0801",="2169.311",="7532.11",="452.5235",="0",="1202.2224",="1947.4656",="1373.3674",="1333.7572",="1434.128",="1440.8225",="744.9293",="1451.6161",="545.2848",="694.0106",="1529.4083",="1006.1309",="1214.7031",="2270.6285",="1591.7918",="192.9985",="492.5967",="1143.667"
