NeuronId,x,y,z
="202679_010.swc",="7839.43017578125",="1699.31005859375",="8049.18994140625"
="202679_026.swc",="7841.89990234375",="1784.989990234375",="3395.7099609375"
="202680_006.swc",="7865.14990234375",="1794.5400390625",="3112.570068359375"
="202680_032.swc",="8261.0400390625",="2089.97998046875",="8249.9599609375"
="202682_003.swc",="7777.419921875",="1751.9599609375",="7952.2099609375"
="202682_013.swc",="7851.3798828125",="1809.2099609375",="3292.199951171875"
="202682_014.swc",="7945.240234375",="1780.6400146484375",="3378.699951171875"
="202682_018.swc",="7881.7099609375",="1909.760009765625",="3148.489990234375"
="210009_011.swc",="7848.4599609375",="2718.280029296875",="2328.7900390625"
="210009_012.swc",="7739.7900390625",="2590.340087890625",="2442.72998046875"
="210009_021.swc",="7945.419921875",="2605.169921875",="2366.39990234375"
="210009_025.swc",="8184.509765625",="2681.739990234375",="2256.699951171875"
="210011_020.swc",="7777.1298828125",="2523.360107421875",="2483.9599609375"
="210014_048.swc",="8831.1298828125",="2748.050048828125",="2127.02001953125"
="210014_049.swc",="8684.41015625",="2842.110107421875",="2014.1300048828125"
="210014_050.swc",="8443.2001953125",="2984.68994140625",="2038.6099853515625"
="210014_051.swc",="8292.740234375",="2848.93994140625",="2124.449951171875"
="210014_052.swc",="8227.5703125",="2858.590087890625",="2161.159912109375"
="210014_066.swc",="8853.7001953125",="2763.2099609375",="2235.97998046875"
="210014_068.swc",="8638.099609375",="2608.25",="2396.9599609375"
="210014_069.swc",="8219.5400390625",="3096.510009765625",="2054.1201171875"
="210014_070.swc",="8278.16015625",="3153.25",="1957.4200439453125"
="210014_071.swc",="8556.740234375",="3255.89990234375",="1860.22998046875"
="210014_073.swc",="8513.169921875",="3077.97998046875",="1979.6400146484375"
="210014_074.swc",="8813.0498046875",="2875.739990234375",="2055.81005859375"
="210015_004.swc",="8050.27978515625",="2429.77001953125",="2431.159912109375"
="210015_005.swc",="8450.75",="3046.010009765625",="1840.9300537109375"
="210015_006.swc",="8229.3603515625",="2597.18994140625",="2283.85009765625"
="210015_014.swc",="8516.650390625",="2694.050048828125",="2141.5"
="210015_027.swc",="8256.2900390625",="2927.429931640625",="2087.679931640625"
="210015_029.swc",="8421.009765625",="2838.919921875",="2098.659912109375"
="210015_030.swc",="8451.8095703125",="2631.989990234375",="2224.989990234375"
="210015_032.swc",="8212.1796875",="2590.340087890625",="2255.239990234375"
="210015_041.swc",="7778.89013671875",="2717.3798828125",="2366.570068359375"
="210015_046.swc",="8353.5498046875",="2783.7099609375",="2183.010009765625"
="210015_047.swc",="8384.5302734375",="2834.9599609375",="2051"
="210015_048.swc",="8427.759765625",="2915.949951171875",="2043.0699462890625"
="210015_049.swc",="8110.66015625",="2892.2900390625",="2169.43994140625"
="210015_052.swc",="7921.81982421875",="3013.7900390625",="2254.25"
="210015_054.swc",="8149.52978515625",="3188.5400390625",="1987.8699951171875"
="210015_057.swc",="8371.7998046875",="2921.18994140625",="2069.719970703125"
="210107_021.swc",="7410.47998046875",="1632.52001953125",="7763.68994140625"
="210107_030.swc",="7335.60009765625",="1506.739990234375",="3744.719970703125"
="210107_034.swc",="7395.1298828125",="1605.9200439453125",="3778.0400390625"
="210107_040.swc",="7912.47021484375",="1642.9100341796875",="3704.2099609375"
="210107_046.swc",="7971.16015625",="1803.219970703125",="3368.52001953125"
="210107_047.swc",="7937.7900390625",="1833.2099609375",="3247.419921875"
="210107_056.swc",="7717.43994140625",="1683.3299560546875",="3208.050048828125"
="210107_059.swc",="7369.27978515625",="1919.3699951171875",="3283.2099609375"
="210108_037.swc",="7715.31005859375",="1850.5400390625",="8239.580078125"
="210108_043.swc",="7935.27001953125",="1681.5699462890625",="3817.800048828125"
="210108_044.swc",="7287.830078125",="1704.1500244140625",="3382.10009765625"
="210108_051.swc",="7476.06005859375",="1616.4000244140625",="3779.43994140625"
="210108_052.swc",="7405.2900390625",="1561.43994140625",="3855.219970703125"
="210108_058.swc",="7729.259765625",="1840.3299560546875",="3211.989990234375"
="210108_061.swc",="7540.85986328125",="1724.75",="7976.47998046875"
="210108_078.swc",="7972.97998046875",="1651.81005859375",="3401.7099609375"
="210108_081.swc",="7424.25",="1601.969970703125",="3765.969970703125"
="210108_083.swc",="7394.0400390625",="1740.300048828125",="3550.85009765625"
="210109_008.swc",="7783.27001953125",="1662.5899658203125",="7937.080078125"
="210109_026.swc",="7618.60009765625",="1605.1700439453125",="3883.919921875"
="210109_032.swc",="7831.6298828125",="1824.81005859375",="3861.330078125"
="210109_046.swc",="7703.60986328125",="1980.4000244140625",="8281.5"
="210110_003.swc",="7634.919921875",="1533.050048828125",="3882.580078125"
="210110_004.swc",="7563.919921875",="1540.219970703125",="3873.800048828125"
="210110_012.swc",="7377.009765625",="1682.1199951171875",="3622.64990234375"
="210110_027.swc",="8141.990234375",="1886.9200439453125",="3249.179931640625"
="210110_035.swc",="7570.27978515625",="1909.8499755859375",="3196.68994140625"
="210110_056.swc",="7812.7998046875",="1849.3199462890625",="8230.330078125"
="210110_057.swc",="7834.06005859375",="1770.77001953125",="8086.85986328125"
="210110_059.swc",="7748.58984375",="1983.6400146484375",="8389.169921875"
="210110_062.swc",="7760.5400390625",="1995.260009765625",="8439.2900390625"
="210111_015.swc",="8017.81005859375",="1752.81005859375",="3415.60009765625"
="210111_016.swc",="8064.669921875",="1779.449951171875",="3423.919921875"
="210111_020.swc",="8259.7900390625",="1966.02001953125",="3323.5"
="210111_052.swc",="8441.73046875",="2051.47998046875",="8576.580078125"
="210111_053.swc",="8449.5400390625",="1996.6700439453125",="8566.580078125"
="210111_056.swc",="7958.580078125",="1785.7900390625",="8031.3798828125"
="210111_069.swc",="8054.240234375",="1876.1500244140625",="8206.1904296875"
="210111_070.swc",="8145.8798828125",="1975.260009765625",="8309.6201171875"
="210111_090.swc",="8322.8095703125",="2295.800048828125",="8861.1396484375"
="210111_095.swc",="8269.1904296875",="2011.0699462890625",="8509.0595703125"
="210111_099.swc",="7606.97998046875",="2129.7900390625",="8490.990234375"
="210111_160.swc",="7898.27001953125",="1964.219970703125",="2699.090087890625"
="210111_161.swc",="7941.0498046875",="2011.02001953125",="2840.14990234375"
="210131_004.swc",="7168.43994140625",="1573.3199462890625",="7280.3798828125"
="210131_007.swc",="7360.93994140625",="1505.550048828125",="6756.7099609375"
="210248_006.swc",="8443.240234375",="2278.52001953125",="8823.830078125"
="210248_012.swc",="8512.8896484375",="2377.4599609375",="8743.2099609375"
="210249_008.swc",="8333.3896484375",="2268.169921875",="8874.26953125"
="210250_017.swc",="8700.990234375",="2240.570068359375",="8871.7099609375"
="210250_018.swc",="8678.0302734375",="2363.169921875",="8840.0595703125"
="210250_019.swc",="8908.4697265625",="2413.550048828125",="8860.7099609375"
="210250_021.swc",="8824.4599609375",="2209.2900390625",="8781.98046875"
="210250_023.swc",="8595.9296875",="2295.6201171875",="8837.7998046875"
="210250_030.swc",="8604.419921875",="2389.85009765625",="8870"
="210250_036.swc",="8570.7099609375",="2135.830078125",="8463.240234375"
="210253_003.swc",="8126.43994140625",="1843.489990234375",="8098"
="210253_008.swc",="8267.400390625",="1787.5699462890625",="8107.77978515625"
="210253_009.swc",="8247.2802734375",="1741.31005859375",="8222.25"
="210253_014.swc",="8517.240234375",="2287.43994140625",="8649.4296875"
="210253_015.swc",="8554.48046875",="2316.010009765625",="8746.1904296875"
="210253_016.swc",="8517.08984375",="2230.989990234375",="8773.8603515625"
="210253_017.swc",="8421.1904296875",="2195.93994140625",="8698.7802734375"
="210253_018.swc",="8496.0498046875",="2162.679931640625",="8693.080078125"
="210253_020.swc",="8597.0400390625",="2201.929931640625",="8814.1904296875"
="210253_025.swc",="8413.25",="2329.639892578125",="8836.76953125"
="210670_024.swc",="8080.83984375",="2131.989990234375",="2772.070068359375"
="210671_033.swc",="8321.51953125",="2101.1298828125",="2926.110107421875"
="210671_036.swc",="8396.599609375",="2246.179931640625",="2821.590087890625"
="210671_037.swc",="8310.490234375",="2186.219970703125",="2770.47998046875"
="210671_039.swc",="8471.080078125",="2307.530029296875",="2755.93994140625"
="210671_046.swc",="8131.8701171875",="2482.860107421875",="2404.080078125"
="210671_049.swc",="8014.5498046875",="2468.75",="2435.969970703125"
="210671_066.swc",="8134.47998046875",="2155.080078125",="2760.679931640625"
="210671_081.swc",="8344.9697265625",="2450.449951171875",="2404.199951171875"
="210698_007.swc",="7784.2998046875",="1481.9100341796875",="7279.9599609375"
="210698_026.swc",="7482.10986328125",="1518.1300048828125",="7080.759765625"
="210699_010.swc",="7240.6201171875",="1516.3299560546875",="7112.06005859375"
="210699_011.swc",="7517.81982421875",="1495.0799560546875",="7276.18994140625"
="210699_012.swc",="7529.759765625",="1495.300048828125",="7230.72021484375"
="210699_013.swc",="7475.52001953125",="1489.0699462890625",="7228.830078125"
="210701_018.swc",="7705.3798828125",="1553.68994140625",="3780.300048828125"
="210703_006.swc",="7691.14990234375",="1377.510009765625",="4131.8701171875"
="210705_001.swc",="7465.52978515625",="1534.8499755859375",="3883.81005859375"
="210705_009.swc",="7751.509765625",="1544.8499755859375",="3780.02001953125"
="210711_018.swc",="7331.93017578125",="1738.449951171875",="7884.27978515625"
="202406_216.swc",="8063.93994140625",="3708.02001953125",="9549.16015625"
="202461_001.swc",="7790.509765625",="2618.919921875",="8951.9501953125"
="202829_069.swc",="7044.1201171875",="2074.1298828125",="3340.409912109375"
="210015_040.swc",="7973.93017578125",="2887.010009765625",="2240.3701171875"
="210670_006.swc",="7560.10009765625",="2381.719970703125",="2959.77001953125"
="202665_011.swc",="7685.22998046875",="1929.8599853515625",="4670.9501953125"
="210014_086.swc",="8726.73046875",="2335.739990234375",="2694.68994140625"
="200783_011.swc",="8955.5",="4843.10986328125",="9412.4599609375"
="201735_002.swc",="8987.51953125",="2942.60009765625",="9395.9697265625"
="201777_031.swc",="8530.9296875",="2014.1099853515625",="8276.66015625"
="201788_001.swc",="8256.7900390625",="1753.8399658203125",="3524.719970703125"
="201982_032.swc",="8832.419921875",="5496.77001953125",="8923.91015625"
="202219_011.swc",="8825.48046875",="2490.7900390625",="8740.5302734375"
="202219_031.swc",="8825.4599609375",="2401.56005859375",="8982.6396484375"
="202247_086.swc",="8635.08984375",="2321.14990234375",="8633.0302734375"
="202415_163.swc",="8943.8896484375",="4155.22998046875",="9713.1796875"
="201992_003.swc",="8770.099609375",="5054.91015625",="9234.080078125"
="201992_009.swc",="8901.4697265625",="5108.7001953125",="9480.0302734375"
="202053_036.swc",="8410.08984375",="2035.219970703125",="8210.33984375"
="202053_047.swc",="8316.5",="1908.550048828125",="8168.10009765625"
="202053_075.swc",="8597.5595703125",="2191.31005859375",="8421.8095703125"
="202422_002.swc",="8764.4501953125",="2527.469970703125",="8945.6103515625"
="202422_003.swc",="8912.16015625",="2445.6298828125",="9065.330078125"
="202429_007.swc",="7936.81005859375",="1672.4100341796875",="4137.14013671875"
="202461_027.swc",="8146.72998046875",="1616.47998046875",="7703.66015625"
="202544_004.swc",="9002.4599609375",="3992.679931640625",="9664.9697265625"
="202544_029.swc",="8957.25",="4703.27001953125",="9480.8095703125"
="202547_033.swc",="8973.26953125",="3628.02001953125",="9658.9296875"
="202565_010.swc",="7847.39013671875",="1475.06005859375",="4219.39990234375"
="202665_010.swc",="7804.56005859375",="1819.6300048828125",="4390.06982421875"
="202667_014.swc",="7392.68017578125",="1776.9599609375",="6469.5498046875"
="202667_017.swc",="7728.10009765625",="2087.820068359375",="6715.47998046875"
="202674_001.swc",="7919.22021484375",="1744.1300048828125",="4095.889892578125"
="202674_008.swc",="8126.14013671875",="1643.27001953125",="3733.050048828125"
="202674_013.swc",="8395.7001953125",="1769.489990234375",="3277.909912109375"
="202677_032.swc",="7945.990234375",="1813.9100341796875",="4070.169921875"
="202682_021.swc",="8232.509765625",="1850.3699951171875",="3488.06005859375"
="202807_026.swc",="8560.650390625",="5387.22998046875",="9084.099609375"
="202807_027.swc",="8819.4404296875",="5278.89990234375",="9351.73046875"
="202809_002.swc",="8259.4404296875",="1732.6300048828125",="8030.14013671875"
="202809_005.swc",="8188.75",="1865.97998046875",="7896.47998046875"
="202809_007.swc",="8371.330078125",="1902.280029296875",="8030.8798828125"
="210014_035.swc",="8572.2998046875",="2500.47998046875",="2488.300048828125"
="210108_086.swc",="8313.5498046875",="1754.5400390625",="8194.08984375"
="210110_031.swc",="8105.56005859375",="1756.6099853515625",="3673.60009765625"
="210110_037.swc",="8230.41015625",="1762.1800537109375",="3467.919921875"
="210110_052.swc",="8267.75",="1684.81005859375",="7895.56005859375"
="210110_053.swc",="8233.580078125",="1759.969970703125",="7879.91015625"
="210110_054.swc",="8302.33984375",="1849.760009765625",="7937.08984375"
="210111_063.swc",="8335.2900390625",="1870.2099609375",="2943.64990234375"
="210111_064.swc",="8453.5302734375",="2002.4200439453125",="3038.739990234375"
="210248_056.swc",="8281.2802734375",="1876.43994140625",="8040.77978515625"
="210250_027.swc",="8799.91015625",="2376.760009765625",="8777.2001953125"
="210250_029.swc",="8745.6904296875",="2427.75",="8799.6396484375"
="210671_026.swc",="8372.830078125",="1782.719970703125",="3222.030029296875"
="210671_028.swc",="8388.26953125",="1878.8699951171875",="3340.43994140625"
="210671_040.swc",="8596.830078125",="2148.719970703125",="2669.31005859375"
="210671_061.swc",="8508.759765625",="2361.429931640625",="2671.699951171875"
="210671_065.swc",="8259.08984375",="2351.2099609375",="2567.97998046875"
="210698_009.swc",="7654.43017578125",="1896.8199462890625",="6803.72998046875"
="210698_012.swc",="7850.47998046875",="1679.8699951171875",="7179.580078125"
="210709_006.swc",="7640.830078125",="1994.1300048828125",="4761.080078125"
="200783_029.swc",="8836.4296875",="4664.02978515625",="1840.18994140625"
="201734_006.swc",="8884.080078125",="3198.260009765625",="9717.1103515625"
="201768_012.swc",="8930.4296875",="2945.85009765625",="9577.6904296875"
="201770_005.swc",="8816.1396484375",="2504.340087890625",="9066.6298828125"
="201775_005.swc",="8832.1298828125",="5143.52978515625",="9416.5302734375"
="201775_018.swc",="8890.41015625",="5081.91015625",="9456.9296875"
="201775_024.swc",="8930.4599609375",="5038.02978515625",="9444.349609375"
="201777_117.swc",="8537.08984375",="2064.830078125",="8368.6904296875"
="201779_030.swc",="8951.009765625",="4230.43017578125",="9567.5"
="201971_011.swc",="8229.4697265625",="1685.43994140625",="8027.47021484375"
="201971_013.swc",="8467.599609375",="1976.699951171875",="8293.5"
="201971_014.swc",="8291.1201171875",="1661.18994140625",="8010.22021484375"
="201971_031.swc",="8118.580078125",="1728.6700439453125",="7674.7099609375"
="201981_020.swc",="8364.849609375",="5638.91015625",="8953.2900390625"
="201982_014.swc",="8307.6396484375",="5662.06982421875",="8849.490234375"
="201987_005.swc",="8106.31982421875",="2863.320068359375",="9458.48046875"
="201991_029.swc",="8884.2001953125",="4189.919921875",="9885.8095703125"
="201993_024.swc",="8914.669921875",="4901.509765625",="9644.509765625"
="201997_060.swc",="8705.16015625",="2756.610107421875",="9432.9404296875"
="202221_073.swc",="8969.1201171875",="3227.72998046875",="9595.5"
="202226_003.swc",="8951.650390625",="4718.85986328125",="9777.6796875"
="202234_020.swc",="8908.48046875",="3466.860107421875",="9508.1396484375"
="202236_033.swc",="8405.150390625",="5552.22998046875",="8989.83984375"
="202237_013.swc",="8875.7001953125",="5417.3701171875",="9177.099609375"
="202240_009.swc",="8108.33984375",="1663.9599609375",="7960.9501953125"
="202240_013.swc",="8277.2197265625",="1858.02001953125",="8172.2900390625"
="202241_007.swc",="7900.08984375",="1755.800048828125",="8426.6904296875"
="202244_001.swc",="7900.85986328125",="1505.2099609375",="8292.8603515625"
="202244_002.swc",="7854.4501953125",="1452.5999755859375",="8222.23046875"
="202244_003.swc",="7760.72021484375",="1464.1300048828125",="8234.3095703125"
="202244_004.swc",="7732.64990234375",="1475.010009765625",="8230.41015625"
="202244_005.swc",="7708.31982421875",="1510.81005859375",="8259.169921875"
="202244_006.swc",="7769.33984375",="1523.1199951171875",="8313.330078125"
="202246_032.swc",="8568.91015625",="2301.89990234375",="8670.599609375"
="202249_016.swc",="8286.6396484375",="1922.3800048828125",="8343.599609375"
="202249_018.swc",="8243.849609375",="1930.280029296875",="8248.349609375"
="202256_040.swc",="8924.1298828125",="2791.360107421875",="9176.6103515625"
="202257_139.swc",="8288.7900390625",="5655.1201171875",="8941.4296875"
="202257_187.swc",="8546.98046875",="5632.68017578125",="9178.5595703125"
="202258_045.swc",="8821.240234375",="5141.47998046875",="9498.5498046875"
="202261_102.swc",="8715.76953125",="5381.0498046875",="9312.4697265625"
="202262_070.swc",="8978.8203125",="4513.5",="9749.66015625"
="202262_071.swc",="8769.1796875",="4560.75",="9767.490234375"
="202262_085.swc",="8785.7197265625",="4695.93017578125",="9698.4501953125"
="202262_154.swc",="8961.900390625",="4288.47021484375",="9640.400390625"
="202266_079.swc",="8482.2197265625",="4460.0400390625",="9833.3603515625"
="202268_012.swc",="8911.41015625",="3039.8701171875",="9582.83984375"
="202268_101.swc",="8849.490234375",="2824.469970703125",="9158.73046875"
="202268_103.swc",="8953.8798828125",="3042.070068359375",="9287.3603515625"
="202268_105.swc",="8945.8798828125",="2978.929931640625",="9279.2001953125"
="202272_002.swc",="8760.3701171875",="4742.43994140625",="9103.759765625"
="202274_090.swc",="8658.9404296875",="5672.97021484375",="8804.3701171875"
="202393_008.swc",="8847.7001953125",="4738.3701171875",="9500.169921875"
="202397_124.swc",="8608.6103515625",="4498.759765625",="9848.419921875"
="202400_045.swc",="8879.0302734375",="2930.530029296875",="9462.01953125"
="202400_046.swc",="8932.9599609375",="2874.389892578125",="9439.2099609375"
="202405_003.swc",="8989.23046875",="2871",="9149.4501953125"
="202413_097.swc",="8946.41015625",="4112.68994140625",="9568.48046875"
="202414_008.swc",="8946.2998046875",="2655.93994140625",="2343.47998046875"
="202415_035.swc",="8568.7802734375",="4455.259765625",="9858.91015625"
="202415_158.swc",="8927.7802734375",="4630",="9586.5498046875"
="202417_026.swc",="8890.9404296875",="2799.3701171875",="9062.2998046875"
="202418_021.swc",="8463.8203125",="2186.389892578125",="8449.330078125"
="202426_101.swc",="8974.9404296875",="3321.610107421875",="9493.259765625"
